Empresa,Fecha inventario,Almacén,Barcode,Piezas,ID Ubicación,LPN,Fecha caducidad,No. Lote,RDM
SRS,20240830,840,58597974,1,17NB011L0,ILPNCIG0000004620, , ,143847
SRS,20240830,840,19599527,1,17NB011L0,ILPNCIG0000000573, , ,145429
SRS,20240830,840,34291624,1,17NB011L0,ILPNCIG0000000567, , ,149077
SRS,20240830,840,55414247,1,17NB012L0,ILPNCIG0000000611, , ,148818
SRS,20240830,840,5262572,1,17NB012L0,ILPNCIG0000000609, , ,149178
SRS,20240830,840,34264841,1,17NB012L0,ILPNCIG0000000597, , ,144620
SRS,20240830,840,25032751,1,17NB012L0,ILPNCIG0000000576, , ,147036
SRS,20240830,840,61272719,1,17NB013L0,ILPNCIG0000000622, , ,149382
SRS,20240830,840,69023527,1,17NB013L0,ILPNCIG0000000635, , ,150887
SRS,20240830,840,25626315,1,17NB017L0,ILPNCIG0000000670, , ,5551
SRS,20240830,840,47742729,1,17NB017L0,ILPNCIG0000000662, , ,5626
SRS,20240830,840,51029153,1,17NB017L0,ILPNCIG0000000660, , ,5608
SRS,20240830,840,29050993,1,17NB018L0,ILPNCIG0000000709, , ,5672
SRS,20240830,840,7993521,1,17NB018L0,ILPNCIG0000000704, , ,5607
SRS,20240830,840,27049490,1,17NB018L0,ILPNCIG0000000699, , ,5102
SRS,20240830,840,8826911,1,17NB019L0,ILPNCIG0000000771, , ,4039
SRS,20240830,840,25121860,1,17NB019L0,ILPNCIG0000000737, , ,5728
SRS,20240830,840,30758879,1,17NB019L0,ILPNCIG0000000726, , ,5169
SRS,20240830,840,26408620,1,17NB020L0,ILPNCIG0000000746, , ,5395
SRS,20240830,840,23741220,1,21NK001L0,ILPNCIG0000000813, , ,570070
SRS,20240830,840,51029537,1,21NK001L0,ILPNCIG0000000818, , ,5.70036E+18
SRS,20240830,840,3482015,1,21NK001L0,ILPNCIG0000000897, , ,960061
SRS,20240830,840,28130701,1,21NK001L0,ILPNCIG0000000899, , ,960062
SRS,20240830,840,55414103,1,21NK001L0,ILPNCIG0000000903, , ,876393
SRS,20240830,840,513493,1,21NK001L0,ILPNCIG0000000854, , ,876218
SRS,20240830,840,55447873,1,21NK001L0,ILPNCIG0000000844, , ,150171
SRS,20240830,840,23741220,1,21NK001L0,ILPNCIG0000000850, , ,4090
SRS,20240830,840,25121860,1,21NK001L0,ILPNCIG0000000865, , ,876095
SRS,20240830,840,8501456,1,21NK002L0,ILPNCIG0000000799, , ,151457
SRS,20240830,840,925146,1,21NK002L0,ILPNCIG0000000808, , ,149854
SRS,20240830,840,28420942,1,D111BH004L,ILPNCIG0000004231, , ,5455
SRS,20240830,840,9835854,1,04BE006L0,ILPNCIG0000005557, , ,87655
SRS,20240830,840,17738488,1,04BE006L0,ILPNCIG0000005550, , ,876506
SRS,20240830,840,19946759,1,04BE006L0,ILPNCIG0000005531, , ,153632
SRS,20240830,840,9360322,1,04BE006L0,ILPNCIG0000005509, , ,153859
SRS,20240830,840,97337725,1,04BE006L0,ILPNCIG0000005504, , ,153912
SRS,20240830,840,7973391,1,04BE006L0,ILPNCIG0000004554, , ,152022
SRS,20240830,840,5063376,6,04BE007L0,ILPNCIG0000006359, , ,153504
SRS,20240830,840,5063376,6,04BE007L0,ILPNCIG0000006357, , ,152595
SRS,20240830,840,8342488,1,04BE007L0,ILPNCIG0000006333, , ,153911
SRS,20240830,840,97739890,1,04BE007L0,ILPNCIG0000006331, , ,153863
SRS,20240830,840,52303863,1,04BE007L0,ILPNCIG0000006329, , ,153670
SRS,20240830,840,5033999,1,04BE007L0,ILPNCIG0000006326, , ,570048
SRS,20240830,840,19590339,1,07AL012L0,ILPNCIG0000004577, , ,152743
SRS,20240830,840,3482015,1,07AL012L0,ILPNCIG0000004586, , ,152237
SRS,20240830,840,19590339,1,07AL012L0,ILPNCIG0000004592, , ,152679
SRS,20240830,840,29051509,1,07AL012L0,ILPNCIG0000004599, , ,152742
SRS,20240830,840,19590339,1,07AL012L0,ILPNCIG0000004573, , ,150021
SRS,20240830,840,60845727,1,07AL013L0,ILPNCIG0000004603, , ,151867
SRS,20240830,840,53667746,1,07AL013L0,ILPNCIG0000005019, , ,152560
SRS,20240830,840,2133388,1,07AL013L0,ILPNCIG0000005035, , ,152678
SRS,20240830,840,81738223,1,07AL013L0,ILPNCIG0000005038, , ,150543
SRS,20240830,840,3029172,1,07AL014L0,ILPNCIG0000005053, , ,151642
SRS,20240830,840,38451248,1,07AL014L0,ILPNCIG0000005058, , ,151504
SRS,20240830,840,34265073,1,07AL014L0,ILPNCIG0000005025, , ,570013
SRS,20240830,840,929302,2,11BH001L0,ILPNCIG0000006726, , ,152468
SRS,20240830,840,928885,2,11BH001L0,ILPNCIG0000006725, , ,151167
SRS,20240830,840,1518705,2,11BH001L0,ILPNCIG0000006724, , ,152474
SRS,20240830,840,922390,2,11BH001L0,ILPNCIG0000006719, , ,150396
SRS,20240830,840,79525154,4,11BH001L0,ILPNCIG0000006710, , ,153193
SRS,20240830,840,891950,1,11BH001L0,ILPNCIG0000006708, , ,150494
SRS,20240830,840,891996,1,11BH001L0,ILPNCIG0000006689, , ,151882
SRS,20240830,840,2349985,1,11BH001L0,ILPNCIG0000006635, , ,152184
SRS,20240830,840,1518664,1,11BH001L0,ILPNCIG0000006625, , ,153387
SRS,20240830,840,8718689,1,11BH001L0,ILPNCIG0000006569, , ,153586
SRS,20240830,840,2552679,1,11BH001L0,ILPNCIG0000006583, , ,153569
SRS,20240830,840,42411685,2,11BH002L0,ILPNCIG0000006759, , ,5724
SRS,20240830,840,40246859,2,11BH002L0,ILPNCIG0000006758, , ,5715
SRS,20240830,840,88217130,2,11BH002L0,ILPNCIG0000006756, , ,5620
SRS,20240830,840,79528955,2,11BH002L0,ILPNCIG0000006749, , ,5709
SRS,20240830,840,42409545,2,11BH002L0,ILPNCIG0000006721, , ,5654
SRS,20240830,840,42411729,2,11BH002L0,ILPNCIG0000006735, , ,5684
SRS,20240830,840,28420942,1,11BH004L0,ILPNCIG0000004229, , ,5470
SRS,20240830,840,40168210,1,11BH004L0,ILPNCIG0000004239, , ,5567
SRS,20240830,840,891996,1,11BH004L0,ILPNCIG0000004267, , ,149685
SRS,20240830,840,66601112,1,11BH004L0,ILPNCIG0000004287, , ,146449
SRS,20240830,840,43263665,1,11BH004L0,ILPNCIG0000004312, , ,2469
SRS,20240830,840,30240203,1,11BH004L0,ILPNCIG0000004323, , ,4828
SRS,20240830,840,43263941,1,11BH004L0,ILPNCIG0000004341, , ,149022
SRS,20240830,840,901886,1,11BH004L0,ILPNCIG0000004359, , ,146736
SRS,20240830,840,28196114,1,11BH004L0,ILPNCIG0000004362, , ,146543
SRS,20240830,840,6365127,1,11BH004L0,ILPNCIG0000004365, , ,5462
SRS,20240830,840,41521880,1,11BH004L0,ILPNCIG0000004366, , ,5526
SRS,20240830,840,51797869,1,11BH004L0,ILPNCIG0000004384, , ,4784
SRS,20240830,840,6365367,1,11BH004L0,ILPNCIG0000004393, , ,5533
SRS,20240830,840,59366159,1,11BH004L0,ILPNCIG0000004400, , ,148730
SRS,20240830,840,98547523,1,11BH004L0,ILPNCIG0000004419, , ,146729
SRS,20240830,840,1518747,1,11BH004L0,ILPNCIG0000004425, , ,5338
SRS,20240830,840,37094298,1,11BH004L0,ILPNCIG0000004433, , ,5007
SRS,20240830,840,2552950,1,13AP001L0,ILPNCIG0000004970, , ,153455
SRS,20240830,840,63332267,1,13AP001L0,ILPNCIG0000004979, , ,153213
SRS,20240830,840,28420924,1,13AP001L0,ILPNCIG0000004994, , ,153451
SRS,20240830,840,17377636,1,13AP002L0,ILPNCIG0000004212, , ,149751
SRS,20240830,840,42441965,1,13AP002L0,ILPNCIG0000004220, , ,153278
SRS,20240830,840,43833414,1,13AP002L0,ILPNCIG0000004222, , ,1492737
SRS,20240830,840,43263585,1,13AP003L0,ILPNCIG0000004161, , ,147019
SRS,20240830,840,30233720,2,13AP003L0,ILPNCIG0000004165, , ,144224
SRS,20240830,840,43263905,4,13AP003L0,ILPNCIG0000004167, , ,148455
SRS,20240830,840,29051401,1,15OA002L0,ILPNCIG0000000161, , ,153966
SRS,20240830,840,24883192,1,15OA002L0,ILPNCIG0000000165, , ,152762
SRS,20240830,840,3474583,1,15OA003L0,ILPNCIG0000000138, , ,153154
SRS,20240830,840,8826656,1,15OA003L0,ILPNCIG0000000149, , ,153474
SRS,20240830,840,69023527,1,15OA003L0,ILPNCIG0000000150, , ,153258
SRS,20240830,840,3482255,1,15OA003L0,ILPNCIG0000000153, , ,153174
SRS,20240830,840,78082965,1,15OA003L0,ILPNCIG0000000132, , ,149881
SRS,20240830,840,75836254,1,15OA004L0,ILPNCIG0000000117, , ,152757
SRS,20240830,840,30758806,1,15OA004L0,ILPNCIG0000000106, , ,151312
SRS,20240830,840,30665960,1,15OA004L0,ILPNCIG0000000082, , ,153272
SRS,20240830,840,6094304,1,15OA005L0,ILPNCIG0000000073, , ,150874
SRS,20240830,840,8826656,1,15OA005L0,ILPNCIG0000000066, , ,150797
SRS,20240830,840,34291802,1,16NA001L0,ILPNCIG0000006289, , ,151895
SRS,20240830,840,3482255,1,16NA001L0,ILPNCIG0000006286, , ,151539
SRS,20240830,840,59690736,1,16NA001L0,ILPNCIG0000006261, , ,152260
SRS,20240830,840,7822332,2,16NA001L0,ILPNCIG0000006245, , ,151804
SRS,20240830,840,26082357,1,16NA001L0,ILPNCIG0000006233, , ,151755
SRS,20240830,840,25626280,2,16NA001L0,ILPNCIG0000006228, , ,152436
SRS,20240830,840,55413551,1,16NA001L0,ILPNCIG0000006222, , ,570023
SRS,20240830,840,19590339,1,16NA001L0,ILPNCIG0000006208, , ,152178
SRS,20240830,840,13638183,1,16NA002L0,ILPNCIG0000005159, , ,152384
SRS,20240830,840,5295614,1,16NA002L0,ILPNCIG0000006193, , ,151641
SRS,20240830,840,19787538,1,16NA002L0,ILPNCIG0000005138, , ,151584
SRS,20240830,840,2431766,1,16NA002L0,ILPNCIG0000006188, , ,152276
SRS,20240830,840,51804181,1,17NB001L0,ILPNCIG0000000186, , ,150517
SRS,20240830,840,58597974,1,17NB001L0,ILPNCIG0000000191, , ,153919
SRS,20240830,840,28130747,1,17NB002L0,ILPNCIG0000000202, , ,149780
SRS,20240830,840,34265000,1,17NB002L0,ILPNCIG0000000211, , ,148445
SRS,20240830,840,30758744,1,17NB002L0,ILPNCIG0000000215, , ,153930
SRS,20240830,840,55413551,1,17NB002L0,ILPNCIG0000000221, , ,153611
SRS,20240830,840,5630000,1,17NB002L0,ILPNCIG0000000229, , ,150831
SRS,20240830,840,26077452,1,17NB002L0,ILPNCIG0000000242, , ,151001
SRS,20240830,840,57578782,1,17NB002L0,ILPNCIG0000000231, , ,150712
SRS,20240830,840,6094304,1,17NB003L0,ILPNCIG0000000252, , ,151034
SRS,20240830,840,1517434,1,17NB004L0,ILPNCIG0000000283, , ,148602
SRS,20240830,840,59859635,1,17NB004L0,ILPNCIG0000000295, , ,145579
SRS,20240830,840,8826896,1,17NB004L0,ILPNCIG0000000296, , ,149047
SRS,20240830,840,30758879,1,17NB004L0,ILPNCIG0000000302, , ,149842
SRS,20240830,840,26077390,1,17NB005L0,ILPNCIG0000000328, , ,151236
SRS,20240830,840,19599394,1,17NB005L0,ILPNCIG0000000335, , ,142253
SRS,20240830,840,24883192,1,17NB005L0,ILPNCIG0000000350, , ,149763
SRS,20240830,840,25032902,1,17NB006L0,ILPNCIG0000000379, , ,151582
SRS,20240830,840,81738223,1,17NB007L0,ILPNCIG0000000401, , ,144159
SRS,20240830,840,19599394,1,17NB007L0,ILPNCIG0000000414, , ,144160
SRS,20240830,840,32567198,1,17NB007L0,ILPNCIG0000000418, , ,151516
SRS,20240830,840,63643529,1,17NB007L0,ILPNCIG0000000420, , ,150029
SRS,20240830,840,3822352,1,17NB008L0,ILPNCIG0000000452, , ,151237
SRS,20240830,840,4949189,1,17NB008L0,ILPNCIG0000000456, , ,148909
SRS,20240830,840,72361085,1,17NB008L0,ILPNCIG0000000463, , ,146293
SRS,20240830,840,28392867,1,17NB009L0,ILPNCIG0000000470, , ,148558
SRS,20240830,840,37482092,1,17NB009L0,ILPNCIG0000000482, , ,148951
SRS,20240830,840,30384700,1,17NB009L0,ILPNCIG0000000490, , ,149128
SRS,20240830,840,37482092,1,17NB009L0,ILPNCIG0000000493, , ,145795
SRS,20240830,840,7116579,1,17NB009L0,ILPNCIG0000000513, , ,148833
SRS,20240830,840,38451186,1,17NB010L0,ILPNCIG0000000529, , ,143651
SRS,20240830,840,29270906,1,17NB010L0,ILPNCIG0000000531, , ,144629
SRS,20240830,840,19521261,1,17NB011L0,ILPNCIG0000000537, , ,144733
SRS,20240830,840,26077452,1,17NB011L0,ILPNCIG0000000542, , ,148114
SRS,20240830,840,28130747,1,17NB011L0,ILPNCIG0000000562, , ,149875
SRS,20240830,840,25626280,1,17NB012L0,ILPNCIG0000000607, , ,148839
SRS,20240830,840,53667746,1,17NB012L0,ILPNCIG0000000605, , ,150191
SRS,20240830,840,79552366,1,17NB012L0,ILPNCIG0000000603, , ,149323
SRS,20240830,840,39969483,1,04BE006L0,ILPNCIG0000005552, , ,5027
SRS,20240830,840,19599581,1,17NB012L0,ILPNCIG0000000593, , ,144170
SRS,20240830,840,28420942,1,11BH004L0,ILPNCIG0000004236, , ,148983
SRS,20240830,840,14425697,1,17NB012L0,ILPNCIG0000000599, , ,144117
SRS,20240830,840,21393539,1,17NB013L0,ILPNCIG0000000634, , ,149057
SRS,20240830,840,30665960,1,17NB013L0,ILPNCIG0000000629, , ,147489
SRS,20240830,840,29270906,1,17NB013L0,ILPNCIG0000000646, , ,141764
SRS,20240830,840,26077452,1,17NB013L0,ILPNCIG0000000644, , ,141813
SRS,20240830,840,5262572,1,17NB013L0,ILPNCIG0000000628, , ,149516
SRS,20240830,840,30666147,1,17NB013L0,ILPNCIG0000000627, , ,149836
SRS,20240830,840,55802176,1,17NB013L0,ILPNCIG0000000626, , ,149251
SRS,20240830,840,26408620,1,17NB017L0,ILPNCIG0000000667, , ,5586
SRS,20240830,840,37482092,1,17NB018L0,ILPNCIG0000000715, , ,5396
SRS,20240830,840,4949189,1,17NB018L0,ILPNCIG0000000701, , ,4645
SRS,20240830,840,25038380,1,17NB019L0,ILPNCIG0000000727, , ,4444
SRS,20240830,840,55413551,2,17NB019L0,ILPNCIG0000000733, , ,5177
SRS,20240830,840,55407362,1,17NB019L0,ILPNCIG0000000742, , ,5050
SRS,20240830,840,3482130,1,17NB019L0,ILPNCIG0000000783, , ,5203
SRS,20240830,840,30666030,1,17NB019L0,ILPNCIG0000000775, , ,5017
SRS,20240830,840,19590339,1,17NB019L0,ILPNCIG0000000719, , ,5639
SRS,20240830,840,51723965,1,17NB019L0,ILPNCIG0000003561, , ,4900
SRS,20240830,840,28343802,1,17NB020L0,ILPNCIG0000000761, , ,4518
SRS,20240830,840,21393539,1,21NK001L0,ILPNCIG0000000896, , ,960052
SRS,20240830,840,3482255,1,21NK001L0,ILPNCIG0000000827, , ,150037
SRS,20240830,840,30666101,2,21NK001L0,ILPNCIG0000000889, , ,147731
SRS,20240830,840,23803878,1,21NK001L0,ILPNCIG0000000901, , ,876401
SRS,20240830,840,34265000,1,21NK001L0,ILPNCIG0000000873, , ,150211
SRS,20240830,840,71097202,1,21NK001L0,ILPNCIG0000000875, , ,570059
SRS,20240830,840,50718302,1,21NK001L0,ILPNCIG0000000878, , ,150366
SRS,20240830,840,23741220,1,21NK001L0,ILPNCIG0000000845, , ,148474
SRS,20240830,840,3505453,1,21NK001L0,ILPNCIG0000000846, , ,149879
SRS,20240830,840,14475697,1,21NK001L0,ILPNCIG0000000834, , ,149702
SRS,20240830,840,9835854,1,04BE006L0,ILPNCIG0000005556, , ,876576
SRS,20240830,840,41104750,1,04BE006L0,ILPNCIG0000005555, , ,5673
SRS,20240830,840,8788476,2,04BE006L0,ILPNCIG0000005521, , ,153961
SRS,20240830,840,9208259,1,04BE006L0,ILPNCIG0000005511, , ,154401
SRS,20240830,840,40440264,1,04BE006L0,ILPNCIG0000005506, , ,153902
SRS,20240830,840,7033715,1,04BE006L0,ILPNCIG0000004560, , ,876566
SRS,20240830,840,51906946,1,04BE006L0,ILPNCIG0000004558, , ,153937
SRS,20240830,840,13587792,1,04BE006L0,ILPNCIG0000004555, , ,151827
SRS,20240830,840,27378965,1,04BE006L0,ILPNCIG0000004544, , ,153242
SRS,20240830,840,6177621,1,04BE006L0,ILPNCIG0000004540, , ,150188
SRS,20240830,840,96681819,1,04BE006L0,ILPNCIG0000004539, , ,152577
SRS,20240830,840,55138135,1,04BE006L0,ILPNCIG0000004538, , ,150546
SRS,20240830,840,3482130,1,04BE006L0,ILPNCIG0000006290, , ,152331
SRS,20240830,840,3481695,1,04BE006L0,ILPNCIG0000006296, , ,151896
SRS,20240830,840,545691,2,04BE007L0,ILPNCIG0000006360, , ,5614
SRS,20240830,840,5063376,6,04BE007L0,ILPNCIG0000006355, , ,153003
SRS,20240830,840,52304013,1,04BE007L0,ILPNCIG0000006344, , ,876507
SRS,20240830,840,5063376,6,04BE007L0,ILPNCIG0000006343, , ,152513
SRS,20240830,840,9835656,1,04BE007L0,ILPNCIG0000006323, , ,153507
SRS,20240830,840,91141625,2,04BE007L0,ILPNCIG0000006316, , ,5319
SRS,20240830,840,41113188,1,04BE007L0,ILPNCIG0000006311, , ,153010
SRS,20240830,840,6094304,1,07AL012L0,ILPNCIG0000004579, , ,152681
SRS,20240830,840,13638183,1,07AL013L0,ILPNCIG0000004608, , ,152302
SRS,20240830,840,513493,1,07AL013L0,ILPNCIG0000005017, , ,152826
SRS,20240830,840,84166470,1,07AL014L0,ILPNCIG0000005041, , ,150353
SRS,20240830,840,34264921,1,07AL014L0,ILPNCIG0000005052, , ,152872
SRS,20240830,840,63332329,1,11BH001L0,ILPNCIG0000006698, , ,152820
SRS,20240830,840,88217130,1,11BH001L0,ILPNCIG0000006685, , ,152475
SRS,20240830,840,42411569,1,11BH001L0,ILPNCIG0000006678, , ,5666
SRS,20240830,840,6364327,1,11BH001L0,ILPNCIG0000006644, , ,153739
SRS,20240830,840,1518622,1,11BH001L0,ILPNCIG0000006662, , ,152431
SRS,20240830,840,8744014,1,11BH001L0,ILPNCIG0000006666, , ,150399
SRS,20240830,840,6364765,1,11BH001L0,ILPNCIG0000006645, , ,153007
SRS,20240830,840,492944,1,11BH001L0,ILPNCIG0000006619, , ,153570
SRS,20240830,840,42411649,1,11BH001L0,ILPNCIG0000006577, , ,153355
SRS,20240830,840,6360622,1,11BH001L0,ILPNCIG0000006592, , ,152786
SRS,20240830,840,40247741,1,11BH001L0,ILPNCIG0000006595, , ,153260
SRS,20240830,840,28420979,1,11BH001L0,ILPNCIG0000006599, , ,153300
SRS,20240830,840,42411569,1,11BH001L0,ILPNCIG0000006602, , ,153403
SRS,20240830,840,42411685,2,11BH002L0,ILPNCIG0000006750, , ,5708
SRS,20240830,840,6365086,2,11BH002L0,ILPNCIG0000006751, , ,5707
SRS,20240830,840,8718720,1,11BH004L0,ILPNCIG0000004255, , ,5341
SRS,20240830,840,8740830,1,11BH004L0,ILPNCIG0000004257, , ,52397
SRS,20240830,840,928741,1,11BH004L0,ILPNCIG0000004264, , ,1582550
SRS,20240830,840,893681,1,11BH004L0,ILPNCIG0000004269, , ,149679
SRS,20240830,840,893681,1,11BH004L0,ILPNCIG0000004270, , ,149679
SRS,20240830,840,27824026,1,11BH004L0,ILPNCIG0000004271, , ,146931
SRS,20240830,840,27824179,1,11BH004L0,ILPNCIG0000004290, , ,145551
SRS,20240830,840,19490143,1,11BH004L0,ILPNCIG0000004293, , ,143709
SRS,20240830,840,30236450,1,11BH004L0,ILPNCIG0000004303, , ,4635
SRS,20240830,840,45830520,1,11BH004L0,ILPNCIG0000004315, , ,54404
SRS,20240830,840,27824062,1,11BH004L0,ILPNCIG0000004331, , ,4809
SRS,20240830,840,30233793,1,11BH004L0,ILPNCIG0000004343, , ,145144
SRS,20240830,840,43263905,1,11BH004L0,ILPNCIG0000004344, , ,145535
SRS,20240830,840,1518705,1,11BH004L0,ILPNCIG0000004349, , ,150373
SRS,20240830,840,2552281,1,11BH004L0,ILPNCIG0000004368, , ,5458
SRS,20240830,840,6776770,1,11BH004L0,ILPNCIG0000004375, , ,4418
SRS,20240830,840,8744014,1,11BH004L0,ILPNCIG0000004401, , ,5543
SRS,20240830,840,1518664,1,11BH004L0,ILPNCIG0000004404, , ,5277
SRS,20240830,840,35145487,1,11BH004L0,ILPNCIG0000004416, , ,146542
SRS,20240830,840,893396,1,11BH004L0,ILPNCIG0000004428, , ,5294
SRS,20240830,840,492800,1,13AP001L0,ILPNCIG0000004966, , ,152492
SRS,20240830,840,36177503,1,13AP001L0,ILPNCIG0000005012, , ,149814
SRS,20240830,840,45964930,1,13AP002L0,ILPNCIG0000004189, , ,151448105
SRS,20240830,840,2361385,1,13AP002L0,ILPNCIG0000004203, , ,144774
SRS,20240830,840,6365044,1,13AP002L0,ILPNCIG0000004206, , ,152812
SRS,20240830,840,51797869,1,13AP002L0,ILPNCIG0000004207, , ,148225
SRS,20240830,840,41521880,1,13AP002L0,ILPNCIG0000004210, , ,152809
SRS,20240830,840,42441849,1,13AP002L0,ILPNCIG0000004215, , ,152551
SRS,20240830,840,43263905,1,13AP003L0,ILPNCIG0000004169, , ,144852
SRS,20240830,840,29050993,1,15OA002L0,ILPNCIG0000000162, , ,152893
SRS,20240830,840,29051107,1,15OA003L0,ILPNCIG0000000136, , ,152889
SRS,20240830,840,7306930,1,15OA003L0,ILPNCIG0000000146, , ,153178
SRS,20240830,840,29050993,1,15OA003L0,ILPNCIG0000000155, , ,152894
SRS,20240830,840,84285421,1,15OA004L0,ILPNCIG0000000118, , ,153322
SRS,20240830,840,3857375,1,15OA004L0,ILPNCIG0000000109, , ,876529
SRS,20240830,840,8114126,1,15OA004L0,ILPNCIG0000000100, , ,151116
SRS,20240830,840,71097202,1,15OA004L0,ILPNCIG0000000098, , ,149551
SRS,20240830,840,21393539,1,15OA005L0,ILPNCIG0000000059, , ,150859
SRS,20240830,840,3474583,1,15OA005L0,ILPNCIG0000000054, , ,151041
SRS,20240830,840,30760697,1,15OA005L0,ILPNCIG0000000042, , ,150661
SRS,20240830,840,81738223,1,15OA006L0,ILPNCIG0000000032, , ,4011
SRS,20240830,840,9111915,1,16NA001L0,ILPNCIG0000006293, , ,151461
SRS,20240830,840,3482130,1,16NA001L0,ILPNCIG0000006285, , ,152348
SRS,20240830,840,37482010,1,16NA001L0,ILPNCIG0000006274, , ,151726
SRS,20240830,840,30666101,1,16NA001L0,ILPNCIG0000006273, , ,151720
SRS,20240830,840,47742729,1,16NA001L0,ILPNCIG0000006271, , ,151731
SRS,20240830,840,4949189,1,16NA001L0,ILPNCIG0000006270, , ,150856
SRS,20240830,840,4382800,1,16NA001L0,ILPNCIG0000006258, , ,150747
SRS,20240830,840,42327482,1,16NA001L0,ILPNCIG0000006256, , ,151765
SRS,20240830,840,31039046,1,16NA001L0,ILPNCIG0000006249, , ,150280
SRS,20240830,840,42060117,1,16NA001L0,ILPNCIG0000006242, , ,151545
SRS,20240830,840,51804181,1,16NA001L0,ILPNCIG0000006240, , ,151899
SRS,20240830,840,75835273,2,16NA001L0,ILPNCIG0000006235, , ,151767
SRS,20240830,840,84166434,1,16NA001L0,ILPNCIG0000006234, , ,151760
SRS,20240830,840,38698134,1,16NA001L0,ILPNCIG0000006241, , ,5400
SRS,20240830,840,75836254,1,16NA001L0,ILPNCIG0000006207, , ,152174
SRS,20240830,840,4860070,1,16NA002L0,ILPNCIG0000005141, , ,150423
SRS,20240830,840,50718302,1,16NA002L0,ILPNCIG0000005148, , ,151718
SRS,20240830,840,24883192,1,16NA002L0,ILPNCIG0000006201, , ,150617
SRS,20240830,840,53198217,1,16NA002L0,ILPNCIG0000005136, , ,151596
SRS,20240830,840,25626280,1,16NA002L0,ILPNCIG0000005135, , ,151773
SRS,20240830,840,24883192,1,16NA002L0,ILPNCIG0000005129, , ,152320
SRS,20240830,840,28393660,1,17NB001L0,ILPNCIG0000000171, , ,145574
SRS,20240830,840,13638183,1,17NB001L0,ILPNCIG0000000177, , ,151187
SRS,20240830,840,53195372,1,17NB001L0,ILPNCIG0000000190, , ,148827
SRS,20240830,840,29051509,1,17NB002L0,ILPNCIG0000000206, , ,153538
SRS,20240830,840,4949189,1,17NB002L0,ILPNCIG0000000238, , ,151009
SRS,20240830,840,84166434,1,17NB002L0,ILPNCIG0000000234, , ,151528
SRS,20240830,840,30758744,1,17NB003L0,ILPNCIG0000000251, , ,151014
SRS,20240830,840,8826937,1,17NB005L0,ILPNCIG0000000326, , ,151436
SRS,20240830,840,28343400,2,17NB005L0,ILPNCIG0000000351, , ,142670
SRS,20240830,840,79552366,1,17NB005L0,ILPNCIG0000000360, , ,151513
SRS,20240830,840,42771224,1,17NB006L0,ILPNCIG0000000390, , ,150173
SRS,20240830,840,32567198,1,17NB007L0,ILPNCIG0000000418, , ,F32567198
SRS,20240830,840,25032680,2,17NB007L0,ILPNCIG0000000419, , ,151450
SRS,20240830,840,19590339,1,17NB007L0,ILPNCIG0000000428, , ,151579
SRS,20240830,840,24883192,1,17NB008L0,ILPNCIG0000000434, , ,150753
SRS,20240830,840,26077390,1,17NB008L0,ILPNCIG0000000457, , ,148488
SRS,20240830,840,48746894,1,17NB008L0,ILPNCIG0000000461, , ,143745
SRS,20240830,840,55414185,1,17NB008L0,ILPNCIG0000000462, , ,145911
SRS,20240830,840,30760697,1,17NB009L0,ILPNCIG0000000471, , ,148139
SRS,20240830,840,40016633,1,17NB009L0,ILPNCIG0000000477, , ,149142
SRS,20240830,840,13638183,1,17NB009L0,ILPNCIG0000000495, , ,145969
SRS,20240830,840,61055089,1,17NB009L0,ILPNCIG0000000511, , ,4140
SRS,20240830,840,51029537,1,17NB010L0,ILPNCIG0000000521, , ,153503
SRS,20240830,840,8826896,1,17NB010L0,ILPNCIG0000000530, , ,143175
SRS,20240830,840,25235603,1,17NB011L0,ILPNCIG0000000538, , ,143899
SRS,20240830,840,24883192,1,17NB011L0,ILPNCIG0000000539, , ,144614
SRS,20240830,840,23741220,1,17NB011L0,ILPNCIG0000000540, , ,144554
SRS,20240830,840,72361085,1,17NB011L0,ILPNCIG0000000558, , ,149075
SRS,20240830,840,8440539,1,17NB011L0,ILPNCIG0000000571, , ,149308
SRS,20240830,840,29270737,1,17NB011L0,ILPNCIG0000000572, , ,143906
SRS,20240830,840,91922764,1,17NB012L0,ILPNCIG0000000587, , ,144634
SRS,20240830,840,34496556,1,17NB012L0,ILPNCIG0000000581, , ,145104
SRS,20240830,840,7993521,1,17NB012L0,ILPNCIG0000000578, , ,147205
SRS,20240830,840,59602992,1,17NB013L0,ILPNCIG0000000618, , ,148965
SRS,20240830,840,2431766,1,17NB013L0,ILPNCIG0000000652, , ,150058
SRS,20240830,840,51029153,1,17NB013L0,ILPNCIG0000000648, , ,1500643
SRS,20240830,840,84166434,1,17NB013L0,ILPNCIG0000000625, , ,149248
SRS,20240830,840,29051278,1,17NB017L0,ILPNCIG0000000679, , ,5555
SRS,20240830,840,24883192,1,17NB017L0,ILPNCIG0000000665, , ,5531
SRS,20240830,840,7306930,1,17NB017L0,ILPNCIG0000000658, , ,5625
SRS,20240830,840,25121860,1,17NB019L0,ILPNCIG0000000736, , ,5729
SRS,20240830,840,8826656,1,17NB019L0,ILPNCIG0000000787, , ,4815
SRS,20240830,840,91922764,1,17NB019L0,ILPNCIG0000000720, , ,4820
SRS,20240830,840,7993521,1,17NB019L0,ILPNCIG0000000728, , ,4903
SRS,20240830,840,37482092,4,17NB020L0,ILPNCIG0000000747, , ,4021
